"","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SARC","SKCMmets","SKCMprimary","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"Anaplasmataceae|Wolbachia",-0.0753183559069526,-0.229195796025617,-0.00162188561917494,-0.185778131730382,-0.0332046332046332,0.0298438528041882,0.00518877706300654,-0.233948700253048,0.11519437702213,-0.243528595020477,0.188199300699301,-0.115322398633649,-0.016487019569528,-0.0310751109632227,0.0314526677022173,0.0139326714957802,-0.0123626643118341,0.218309531886789,-0.00868395522693409,0.138583992659407,0.055983074716392,-0.0443368239887937,0.106999547255937,-0.0392288512246918,0.108025432045536,0.185478468122465,-0.0830863669542053,0.159745133979227,0.143230082017142,-0.0341905297724791,0.00922528922642878,-0.094294160884596,-0.10834199858966
"Alcaligenaceae|Bordetella",-0.264477832938555,-0.00390115128090297,0.0187621354215453,-0.0885154162127027,0.00797940797940798,-0.0164557575070313,0.219561060890816,0.0943696802392455,0.0450192974833188,-0.0285076248932059,0.0513986013986014,0.0174005210083695,-0.0383123737777231,-0.0387693691931685,-0.0915098805870436,-0.0114916885430599,-0.0209004467146513,0.00422626075155455,-0.024529320169929,0.109693391734908,0.027055443011456,-0.0016667649634448,-0.101377458307233,-0.0280449694138783,0.0177106294027863,0.0802187784916202,0.0199904808726995,-0.0103018740882056,0.00213823104268679,-0.0314772217442945,-0.100775238702158,-0.0911157060233174,0.0208368067539091
"Burkholderiaceae|Pandoraea",-0.0583006068767171,-0.0391785699677559,0.0836980865494511,-0.0580493659233131,0.0653796653796654,0.00549766703000005,0.207609383386138,0.0538100989187946,-0.0664839927077624,0.0187619611851289,-0.0683129370629371,0.00553514763486998,-0.121348885576805,-0.0258477990897539,-0.110308399887127,-0.0166750097389676,-0.0224762666707419,0.0304725691325734,-0.00424675737590547,0.0742066446218036,-0.0775336834326082,0.00807272866630185,-0.0369854687761646,0.0467559724058573,-0.0353076427600567,0.0213396887471547,0.0581419265509656,-0.0517936632626342,0.0428997454071288,-0.120802740372956,0.138557444721744,-0.245219501394337,-0.0965963352560025
"Burkholderiales|Ideonella",0.32455641359455,-0.0031285892221721,-0.0239725653868258,0.168055015852586,-0.0754182754182754,-0.0129659781954108,-0.402275974547698,0.275511847250978,0.106438298817365,0.113916777547263,-0.0575611888111888,-0.0585589452854304,-0.0961596995025762,0.0290328014309958,-0.0646792459798633,-0.10983194202371,0.0417752854515089,0.0731039108076505,0.0658141411836555,-0.149519139211579,-0.00235999331667213,0.152425454336418,-0.127441251806325,0.0839612269936885,-0.0600793394531311,0.0820529154040108,0.0413348349892518,-0.193910148505592,0.0390471067717796,-0.11586751080988,-0.0187710049251553,-0.305678497626613,0.249689311146899
"Burkholderiales|Thiomonas",0.0702553639069124,0.0869731725285321,0.0249029771685287,-0.0381158260060982,-0.0208494208494209,0.0228615148090839,0.25226784664752,-0.0671152518978606,0.0145473250892197,0.0683789050819311,-0.0978146853146853,0.0767507343780981,0.0532675689622204,0.0189880236858192,-0.113091004711329,-0.0544053652971559,-0.0555588827569714,0.14765439408731,0.0736567669143263,0.110113225186545,-0.0527401277800874,0.0272883303309267,-0.0435502576919976,0.068868816776466,-0.0478321123928965,0.0793181843190692,0.0575869576668481,-0.0179029663711518,-0.0398732210122143,-0.112135822078204,0.0561535024206897,0.0532818400939054,-0.0305387246675105
"Neisseriaceae|Conchiformibius",-0.00546938600673239,0.00416529771379094,-0.0647376772891552,0.0843326959410106,0.384813384813385,0.019954847714394,-0.225799253539599,-0.03511329652634,-0.0743651466266489,-0.00974807818844985,0.236538461538462,0.0879072009390592,0.0350114074815267,0.000801418326807127,0.0567220080389453,0.0214543649074952,-0.0274059056540143,0.13037116219952,-0.019504496058332,-0.0284534547532072,0.0107453275376884,-0.0707399856113425,0.0361388993977884,-0.0125792845790933,0.0372255204514588,0.10648976947628,-0.0194007088551713,0.135999201985062,-0.0359696438825358,-0.00742776974644776,0.0222622599561178,-0.049966677496658,0.178440117364931
"Desulfobacteraceae|Desulfococcus",-0.223448971346256,0.00745643858697103,0.031945970209426,-0.0739170070132381,-0.143886743886744,-0.00190949795441705,0.217578831451016,0.0955630319760755,0.026078553763254,-0.0255410494383221,-0.0238199300699301,-0.00154613832310416,-0.0373646753124288,0.0140905426306752,-0.10745724179862,-0.0327988692623188,-0.0766071948917867,0.0340559087854574,-0.0626914391463622,0.0910930385554267,0.15822855883674,0.0233324698148014,-0.171921805518516,-0.0492319806805141,-0.00500857400649579,0.0520697191715186,-0.0137177647734598,0.00248132769735284,-0.00862601189864416,-0.15046396855508,-0.0414823236996295,-0.0338693415863119,-0.0145881138604031
"Myxococcaceae|Myxococcus",-0.0992448030509553,-0.125103549377152,0.0449982278470468,-0.0664961756994528,-0.132818532818533,-0.0502241528665642,-0.105990974163437,0.000954681389463998,-0.015716169252385,-0.150232349070134,0.177753496503497,-0.0297049383266041,-0.05560250100192,0.0220594035619443,-0.00557166023231462,-0.0487201592791994,-0.01385515508212,-0.107188183759226,0.0587016459731914,0.182370024757189,-0.0357841480845516,0.0561642904975882,-0.0855469210302718,0.0325981493877663,-0.0286097583844948,-0.102382181420986,0.0308744553779934,0.104662152894675,-0.0331163293398471,0.0769910054926623,0.0302781165313818,-0.16264802886908,-0.108060102669653
"Competibacteraceae|Candidatus_Contendobacter",-0.191902636576775,0.0397296554019884,-0.0170289708019518,-0.0870110464606578,0.142857142857143,0.0701508594408418,0.117884350802238,-0.179658385093168,0.0492247440996197,-0.0223273277724751,0.108216783216783,-0.0201488420678882,-0.00295730118108689,-0.0587649780831843,-0.104070811727566,-0.00830106581803032,0.015777715318176,0.0416007769727964,-0.140270497216136,0.0946572947144267,0.0236789629660094,0.0148161364986389,0.0569806312368596,-0.00808948425415362,-0.00210080438006938,0.062525397857721,0.0537435629880277,-0.0173343807279393,-0.0155087795150987,-0.159828798101177,-0.0784113097186747,-0.00276833165337161,0.0814914122089184
"Aeromonadaceae|Oceanimonas",0.0334089739668205,0.0232673252894436,0.0400392750552835,0.119344958455241,0.166795366795367,-0.00863460508356841,-0.0650054654522729,0.356337704163791,0.00226933486649639,-0.0676599211165092,0.118094405594406,0.0423970859232116,-0.0799796734657527,-0.000613796517370624,0.0835227928852842,-0.0644997220406716,-0.0272870557248183,-0.103680481882656,0.0494056072328906,0.148655667318779,-0.0337947772748857,-0.0670827482186509,-0.0343713369594205,0.0410539049833555,-0.053625559636899,0.320095331207321,0.151610287680819,0.0239678798987519,0.0910498077451269,-0.00419458905144557,-0.0444721599508592,-0.0203694526593763,-0.157767749897693
"Succinivibrionaceae|Succinimonas",0.0645489147296095,-0.317296228916574,-0.0640974210452342,-0.0385709384339244,-0.118918918918919,-0.0732170624804879,-0.0796389827872689,-0.360783298826777,-0.00258546961822969,-0.0542735107438461,-0.0884178321678322,0.0479170745444801,-0.0588070734243662,-0.0662387761638549,-0.0274219381323232,-0.294252046904429,-0.0998505650586165,-0.200903388612489,-0.00434915174095456,0.046201156489673,-0.0406594691509794,-0.0384386191368149,-0.125503135097588,0.0841100466113846,0.0469123807936715,0.0881044689293233,0.0794953733780486,0.225546453197671,-0.071986763959507,0.150285929970553,-0.046921822805274,-0.074403185301111,0.162019680024477
