"","ACE2","TMPRSS2","Cancer","Sample.type"
"TCGA.GF.A3OT.06A",1.58496250072116,2.21998936434798,"SKCMmets","Tumor"
"TCGA.GF.A4EO.06A",2.51994441418303,3.33808206392489,"SKCMmets","Tumor"
"TCGA.GF.A6C8.06A",2.31831684133498,2.80219321694183,"SKCMmets","Tumor"
"TCGA.GF.A6C9.06A",1.78780855266996,5.49568237271772,"SKCMmets","Tumor"
"TCGA.GF.A769.01A",1.75112089575175,3.98329462746365,"SKCMprimary","Tumor"
"TCGA.GH.A9DA.01A",3.50266157390617,4.87055706609937,"CESC","Tumor"
"TCGA.GI.A2C8.01A",2.74015043225531,10.0451453274155,"BRCA","Tumor"
"TCGA.GI.A2C8.11A",2.01224684689484,1.58496250072116,"BRCA","Normal"
"TCGA.GI.A2C9.01A",5.13170471095979,10.1409064398628,"BRCA","Tumor"
"TCGA.GI.A2C9.11A",5.22350364132789,10.5197934862411,"BRCA","Normal"
"TCGA.GJ.A3OU.01A",2.34221337345832,9.03949485525558,"LIHC","Tumor"
"TCGA.GJ.A6C0.01A",7.13865066588866,10.9455682012796,"LIHC","Tumor"
"TCGA.GJ.A9DB.01A",4.59230752744455,9.96314462474245,"LIHC","Tumor"
"TCGA.GK.A6C7.01A",10.4425910703971,1.86425549141874,"KIRC","Tumor"
"TCGA.GL.6846.01A",10.0999657880284,4.87445764188722,"KIRP","Tumor"
"TCGA.GL.6846.11A",10.9394029067958,11.2078257604682,"KIRP","Normal"
"TCGA.GL.7773.01A",8.70480627276288,7.22020417796772,"KIRP","Tumor"
"TCGA.GL.7966.01A",9.00703567908542,6.09945301677974,"KIRP","Tumor"
"TCGA.GL.7966.11A",10.0649178711682,10.3492812288175,"KIRP","Normal"
"TCGA.GL.8500.01A",13.7732731650398,7.41067182001271,"KIRP","Tumor"
"TCGA.GL.A4EM.01A",11.6712004761803,5.76509444503273,"KIRP","Tumor"
"TCGA.GL.A59R.01A",13.0019359131236,4.10764602720411,"KIRP","Tumor"
"TCGA.GL.A59R.11A",6.31770745422002,11.9824517495275,"KIRP","Normal"
"TCGA.GL.A59T.01A",12.2155815336657,3.29896617494917,"KIRP","Tumor"
"TCGA.GL.A9DC.01A",13.3053065270002,6.49325343368224,"KIRP","Tumor"
"TCGA.GL.A9DD.01A",11.6208246407247,6.32696511742537,"KIRP","Tumor"
"TCGA.GL.A9DE.01A",12.5888528091721,6.84473714406068,"KIRP","Tumor"
"TCGA.GL.A9DE.11A",5.80637304012849,11.662107564572,"KIRP","Normal"
"TCGA.GM.A2D9.01A",1.58496250072116,9.03631924870182,"BRCA","Tumor"
"TCGA.GM.A2DA.01A",3.07534436686219,7.02276727327091,"BRCA","Tumor"
"TCGA.GM.A2DB.01A",10.763436473493,9.50005311016181,"BRCA","Tumor"
"TCGA.GM.A2DC.01A",3.80140701836572,6.67283404766917,"BRCA","Tumor"
"TCGA.GM.A2DD.01A",13.6164224875655,8.54470947619884,"BRCA","Tumor"
"TCGA.GM.A2DF.01A",8.60564989047089,4.70555774539968,"BRCA","Tumor"
"TCGA.GM.A2DH.01A",2.41867571294289,8.52276982450574,"BRCA","Tumor"
"TCGA.GM.A2DI.01A",1.92261651179775,7.92311946083856,"BRCA","Tumor"
"TCGA.GM.A2DK.01A",1.79763558953,8.4128661880562,"BRCA","Tumor"
"TCGA.GM.A2DL.01A",3.11346714237043,6.2124370468325,"BRCA","Tumor"
"TCGA.GM.A2DM.01A",1.91617087533979,3.79066779312473,"BRCA","Tumor"
"TCGA.GM.A2DN.01A",5.11368383207399,9.06185988443013,"BRCA","Tumor"
"TCGA.GM.A2DO.01A",2.31281036502844,7.64277376253308,"BRCA","Tumor"
"TCGA.GM.A3NW.01A",2.27730042036528,9.13854316005281,"BRCA","Tumor"
"TCGA.GM.A3NY.01A",2.24278540337356,8.96293648118344,"BRCA","Tumor"
"TCGA.GM.A3XG.01A",3.03653849955149,9.3938880745878,"BRCA","Tumor"
"TCGA.GM.A3XL.01A",5.27248982393942,8.24037157800104,"BRCA","Tumor"
"TCGA.GM.A3XN.01A",2.78732797818397,8.06270457975259,"BRCA","Tumor"
"TCGA.GM.A4E0.01A",3.26434125613746,7.64236222714831,"BRCA","Tumor"
"TCGA.GM.A5PV.01A",1.92322525994503,8.79100656098416,"BRCA","Tumor"
"TCGA.GM.A5PX.01A",2.30856474646877,8.75252114566312,"BRCA","Tumor"
"TCGA.GN.A262.06A",5.26484790540764,5.75247565221109,"SKCMmets","Tumor"
"TCGA.GN.A263.01A",1.86008877428951,3.31230213094321,"SKCMprimary","Tumor"
"TCGA.GN.A264.06A",2.33044366822901,5.01274296627863,"SKCMmets","Tumor"
"TCGA.GN.A265.06A",2.26014612650897,2.14805553343237,"SKCMmets","Tumor"
"TCGA.GN.A266.06A",2.11982095212187,2.22743303803698,"SKCMmets","Tumor"
"TCGA.GN.A267.06A",2.2809266284425,3.38399453006415,"SKCMmets","Tumor"
"TCGA.GN.A268.06A",1.58496250072116,1.72900887033786,"SKCMmets","Tumor"
"TCGA.GN.A26A.06A",1.58496250072116,6.16092623703515,"SKCMmets","Tumor"
"TCGA.GN.A26C.01A",1.73885428784533,2.67292312731386,"SKCMprimary","Tumor"
"TCGA.GN.A26D.06A",1.72124139997675,3.061568849268,"SKCMmets","Tumor"
"TCGA.GN.A4U3.06A",2.54250570147826,6.46244010551833,"SKCMmets","Tumor"
"TCGA.GN.A4U4.06A",2.54062248141237,5.46662059494741,"SKCMmets","Tumor"
"TCGA.GN.A4U5.01A",4.61241147935572,4.56288958349073,"SKCMprimary","Tumor"
"TCGA.GN.A4U7.06A",3.53715937116242,5.14607679007558,"SKCMmets","Tumor"
"TCGA.GN.A4U8.06A",1.76621350198166,4.09222435515364,"SKCMmets","Tumor"
"TCGA.GN.A4U8.11A",2.0281093967041,4.59785292905755,"SKCMmets","Normal"
"TCGA.GN.A4U9.06A",1.94009155920533,1.58496250072116,"SKCMmets","Tumor"
"TCGA.GN.A8LK.06A",1.80008192523845,2.96788793081851,"SKCMmets","Tumor"
"TCGA.GN.A8LL.06A",1.58496250072116,3.31700009777943,"SKCMmets","Tumor"
"TCGA.GN.A8LN.01A",3.02021770578234,5.0178862854577,"SKCMprimary","Tumor"
"TCGA.GN.A9SD.06A",2.82305637424759,4.99748210459383,"SKCMmets","Tumor"
"TCGA.GR.7351.01A",1.58496250072116,5.44734776494213,"DLBC","Tumor"
"TCGA.GR.7353.01A",1.58496250072116,3.67146322453611,"DLBC","Tumor"
"TCGA.GR.A4D4.01A",1.88256479937316,2.23823657434097,"DLBC","Tumor"
"TCGA.GR.A4D5.01A",2.15205358688785,2.02980622770421,"DLBC","Tumor"
"TCGA.GR.A4D6.01A",2.27381424458704,1.58496250072116,"DLBC","Tumor"
"TCGA.GR.A4D9.01B",1.7468286902744,1.58496250072116,"DLBC","Tumor"
"TCGA.GS.A9TQ.01A",1.58496250072116,1.90685212322779,"DLBC","Tumor"
"TCGA.GS.A9TT.01A",1.58496250072116,2.1279303716824,"DLBC","Tumor"
"TCGA.GS.A9TU.01A",1.58496250072116,2.12990942278159,"DLBC","Tumor"
"TCGA.GS.A9TV.01A",1.82150614189749,2.7530268291971,"DLBC","Tumor"
"TCGA.GS.A9TW.01A",1.58496250072116,1.93459198398242,"DLBC","Tumor"
"TCGA.GS.A9TX.01A",1.58496250072116,1.58496250072116,"DLBC","Tumor"
"TCGA.GS.A9TY.01A",1.58496250072116,5.48782717408849,"DLBC","Tumor"
"TCGA.GS.A9TZ.01A",1.76460093565929,1.76460093565929,"DLBC","Tumor"
"TCGA.GS.A9U3.01A",1.58496250072116,1.58496250072116,"DLBC","Tumor"
"TCGA.GS.A9U4.01A",2.14097492747086,4.50769317236394,"DLBC","Tumor"
"TCGA.GU.A42P.01A",5.54530430483694,13.0646754104684,"BLCA","Tumor"
"TCGA.GU.A42Q.01A",7.18198706358346,2.21685835977496,"BLCA","Tumor"
"TCGA.GU.A42R.01A",5.5809986658266,9.91772711481527,"BLCA","Tumor"
"TCGA.GU.A762.01A",5.33325197409157,3.59569460683892,"BLCA","Tumor"
"TCGA.GU.A763.01A",4.29542916670396,8.95418176701679,"BLCA","Tumor"
"TCGA.GU.A764.01A",5.30321817005653,6.94969833582263,"BLCA","Tumor"
"TCGA.GU.A766.01A",5.2812642636997,4.19520584184533,"BLCA","Tumor"
"TCGA.GU.A767.01A",2.84524916348899,12.7305338215514,"BLCA","Tumor"
"TCGA.GU.AATO.01A",8.36478689468301,10.2276520404199,"BLCA","Tumor"
"TCGA.GU.AATP.01A",2.567618456679,11.9644888844651,"BLCA","Tumor"
"TCGA.GU.AATQ.01A",7.00883196002574,5.91891569795862,"BLCA","Tumor"
"TCGA.GV.A3JV.01A",1.89824705608187,11.583266149285,"BLCA","Tumor"
"TCGA.GV.A3JW.01A",4.4257882511453,12.3283916331873,"BLCA","Tumor"
"TCGA.GV.A3JX.01A",8.57040221025999,11.8207453962693,"BLCA","Tumor"
"TCGA.GV.A3JZ.01A",3.83404370878111,12.2976815038145,"BLCA","Tumor"
"TCGA.GV.A3QF.01A",1.79771858412479,11.8513781711618,"BLCA","Tumor"
"TCGA.GV.A3QG.01A",8.88596475675397,10.4097197482691,"BLCA","Tumor"
"TCGA.GV.A3QH.01A",3.83270776749112,12.203448951391,"BLCA","Tumor"
"TCGA.GV.A3QI.01A",3.49004378447267,4.45041287458545,"BLCA","Tumor"
"TCGA.GV.A3QK.01B",6.43132376000104,12.5782712556714,"BLCA","Tumor"
"TCGA.GV.A40E.01A",6.00820001383214,5.88632577567944,"BLCA","Tumor"
"TCGA.GV.A40G.01A",2.10688428869154,11.9804680747517,"BLCA","Tumor"
"TCGA.GV.A6ZA.01A",4.01302447167433,10.1347215034189,"BLCA","Tumor"
"TCGA.H2.A26U.01A",6.14284838652041,9.69551018988369,"THCA","Tumor"
"TCGA.H2.A2K9.01A",4.05416255639248,5.67879307235629,"THCA","Tumor"
"TCGA.H2.A2K9.11A",6.04385191389204,8.88197350797538,"THCA","Normal"
"TCGA.H2.A3RH.01A",5.57411059304215,8.30011457038362,"THCA","Tumor"
"TCGA.H2.A3RI.01A",5.25019607531784,8.97935659601661,"THCA","Tumor"
"TCGA.H2.A421.01A",5.92564107314936,9.16275384531151,"THCA","Tumor"
"TCGA.H2.A422.01A",5.01667459546527,10.9518092359838,"THCA","Tumor"
"TCGA.H4.A2HO.01A",7.67265870023641,14.2045329367772,"BLCA","Tumor"
"TCGA.H4.A2HQ.01A",3.1583370271671,10.4357952543701,"BLCA","Tumor"
"TCGA.H5.A2HR.01A",4.40475328765161,5.68607465919531,"UCEC","Tumor"
"TCGA.H6.8124.01A",4.48284828306847,9.33998357957477,"PAAD","Tumor"
"TCGA.H6.8124.11A",6.05251588461661,10.2220824340231,"PAAD","Normal"
"TCGA.H6.A45N.01A",7.99296098870697,10.5894638929561,"PAAD","Tumor"
"TCGA.H6.A45N.11A",2.31019468031354,2.64749872061655,"PAAD","Normal"
"TCGA.H7.7774.01A",8.75799663050768,9.12906659645689,"HNSC","Tumor"
"TCGA.H7.8501.01A",7.61237461676138,1.58496250072116,"HNSC","Tumor"
"TCGA.H7.8502.01A",4.61582823523496,2.76500424625004,"HNSC","Tumor"
"TCGA.H7.A6C4.01A",6.98218361339613,8.96216146057677,"HNSC","Tumor"
"TCGA.H7.A6C4.11A",6.66970995573551,6.78758917982879,"HNSC","Normal"
"TCGA.H7.A6C5.11A",7.52550514881967,10.8863062634524,"HNSC","Normal"
"TCGA.H7.A76A.01A",4.156161973492,12.1092495424243,"HNSC","Tumor"
"TCGA.H8.A6C1.01A",11.2640672160988,11.8517061034247,"PAAD","Tumor"
"TCGA.H9.7775.01A",2.93415790626138,15.4647946014227,"PRAD","Tumor"
"TCGA.H9.A6BX.01A",3.39406134233696,13.0992623245728,"PRAD","Tumor"
"TCGA.H9.A6BY.01A",2.58029873131062,13.8280314808128,"PRAD","Tumor"
"TCGA.HB.A2OT.01A",1.58496250072116,1.58496250072116,"SARC","Tumor"
"TCGA.HB.A3L4.01A",2.35222179236535,1.58496250072116,"SARC","Tumor"
"TCGA.HB.A3YV.01A",3.4454088941096,3.07054389407988,"SARC","Tumor"
"TCGA.HB.A43Z.01A",3.29840904793717,5.08633794932862,"SARC","Tumor"
"TCGA.HB.A5W3.01A",2.24095538468347,2.87140998646805,"SARC","Tumor"
"TCGA.HC.7075.01A",2.18539085314648,15.6406460057344,"PRAD","Tumor"
"TCGA.HC.7077.01A",2.37091752228538,14.2687028106063,"PRAD","Tumor"
"TCGA.HC.7078.01A",3.38402216869439,15.2438322414423,"PRAD","Tumor"
"TCGA.HC.7079.01A",5.33340226488925,12.2957345021471,"PRAD","Tumor"
"TCGA.HC.7080.01A",2.62510680318022,15.7950782695185,"PRAD","Tumor"
"TCGA.HC.7081.01A",5.65959066826569,14.2614999634856,"PRAD","Tumor"
"TCGA.HC.7209.01A",3.8693186948289,14.9044699854931,"PRAD","Tumor"
"TCGA.HC.7210.01A",7.00713942541388,16.2032524013813,"PRAD","Tumor"
"TCGA.HC.7211.01A",3.41513668115357,15.2307222424267,"PRAD","Tumor"
"TCGA.HC.7211.11A",5.55066983959582,10.9410549445469,"PRAD","Normal"
"TCGA.HC.7212.01A",2.47084918744936,15.1552570202122,"PRAD","Tumor"
"TCGA.HC.7213.01A",3.23424071674905,14.9253318990539,"PRAD","Tumor"
"TCGA.HC.7230.01A",2.38156025476946,14.3074569871716,"PRAD","Tumor"
"TCGA.HC.7231.01A",3.90187091226116,14.4074271105668,"PRAD","Tumor"
"TCGA.HC.7232.01A",4.18549393309328,14.0730118240055,"PRAD","Tumor"
"TCGA.HC.7233.01A",3.05097178097504,15.3025675297486,"PRAD","Tumor"
"TCGA.HC.7736.01A",3.91637154361976,16.1119221876704,"PRAD","Tumor"
"TCGA.HC.7737.01A",3.36486654402198,16.1718003344459,"PRAD","Tumor"
"TCGA.HC.7737.11A",12.7691601301026,10.9118039135954,"PRAD","Normal"
"TCGA.HC.7738.01A",2.69401097182459,15.5671331576963,"PRAD","Tumor"
"TCGA.HC.7738.11A",5.33537248839084,10.3322603781722,"PRAD","Normal"
"TCGA.HC.7740.01A",4.86702663221154,15.462869673388,"PRAD","Tumor"
"TCGA.HC.7740.11A",7.754366434867,10.4152981188843,"PRAD","Normal"
"TCGA.HC.7742.01A",2.83341637527049,15.6402562354814,"PRAD","Tumor"
"TCGA.HC.7742.11A",4.25308162540759,14.9862598169788,"PRAD","Normal"
"TCGA.HC.7744.01A",3.30065090764266,14.3013961631343,"PRAD","Tumor"
"TCGA.HC.7745.01A",3.76664816204304,14.8273377417358,"PRAD","Tumor"
"TCGA.HC.7745.11A",7.52857913240593,9.93814903287578,"PRAD","Normal"
"TCGA.HC.7747.01A",3.98275633734896,14.3102293373403,"PRAD","Tumor"
"TCGA.HC.7747.11A",5.10030490579569,11.0105071261648,"PRAD","Normal"
"TCGA.HC.7748.01A",2.90621718078042,14.7175586210075,"PRAD","Tumor"
"TCGA.HC.7749.01A",2.98143256699648,15.6776921174346,"PRAD","Tumor"
"TCGA.HC.7750.01A",3.33832457084145,15.0783551528164,"PRAD","Tumor"
"TCGA.HC.7752.01A",2.74553853454927,14.7871271472633,"PRAD","Tumor"
"TCGA.HC.7752.11A",4.68580562515427,13.5010036634075,"PRAD","Normal"
"TCGA.HC.7817.01B",3.76491934812629,14.637270154628,"PRAD","Tumor"
"TCGA.HC.7818.01A",3.40473966556234,14.4757840865041,"PRAD","Tumor"
"TCGA.HC.7819.01A",2.92389078425029,15.1980766467512,"PRAD","Tumor"
"TCGA.HC.7819.11A",3.08431943591921,15.563544865508,"PRAD","Normal"
"TCGA.HC.7820.01A",2.87338012803287,15.5285609414539,"PRAD","Tumor"
"TCGA.HC.7821.01A",3.83196841987895,13.2680185117161,"PRAD","Tumor"
"TCGA.HC.8213.01A",2.57816584935728,15.2660617908615,"PRAD","Tumor"
"TCGA.HC.8216.01A",3.69284003904979,15.8910882895123,"PRAD","Tumor"
"TCGA.HC.8256.01A",2.52922126033451,15.6506310681138,"PRAD","Tumor"
"TCGA.HC.8257.01A",3.23956607122882,15.0779464337051,"PRAD","Tumor"
"TCGA.HC.8258.01A",4.18848005226213,15.3521089637238,"PRAD","Tumor"
"TCGA.HC.8258.11A",5.24250723765933,11.6671381598192,"PRAD","Normal"
"TCGA.HC.8259.01A",2.59886539264523,14.3817795056582,"PRAD","Tumor"
"TCGA.HC.8259.11A",2.43199728984072,14.7035359334451,"PRAD","Normal"
"TCGA.HC.8260.01A",3.31135779237161,15.5117495658038,"PRAD","Tumor"
"TCGA.HC.8260.11A",3.09020983138016,15.7687839443627,"PRAD","Normal"
"TCGA.HC.8261.01A",3.42459966223083,15.5376218569901,"PRAD","Tumor"
"TCGA.HC.8262.01A",3.40102967362333,14.8680267314354,"PRAD","Tumor"
"TCGA.HC.8262.11A",5.83242675875663,14.0846755368405,"PRAD","Normal"
"TCGA.HC.8264.01B",2.84050351798539,15.3023354747191,"PRAD","Tumor"
"TCGA.HC.8265.01A",3.51665816318715,15.2503243281449,"PRAD","Tumor"
"TCGA.HC.8266.01A",4.25386828044172,14.4294982801734,"PRAD","Tumor"
"TCGA.HC.A48F.01A",3.205408153571,14.3003525603282,"PRAD","Tumor"
"TCGA.HC.A4ZV.01A",1.88479326254353,15.3828435210606,"PRAD","Tumor"
"TCGA.HC.A631.01A",2.95767320088961,15.6227811069308,"PRAD","Tumor"
"TCGA.HC.A632.01A",2.73131359969233,15.6136714983849,"PRAD","Tumor"
"TCGA.HC.A6AL.01A",2.70382873730406,15.9305043033411,"PRAD","Tumor"
"TCGA.HC.A6AN.01A",2.48862875927073,16.66604281372,"PRAD","Tumor"
"TCGA.HC.A6AO.01A",3.72104504045732,14.37675681021,"PRAD","Tumor"
"TCGA.HC.A6AP.01A",3.94384702700241,14.4643269702023,"PRAD","Tumor"
"TCGA.HC.A6AQ.01A",2.86518183088514,15.5134578249007,"PRAD","Tumor"
"TCGA.HC.A6AS.01A",2.88031782224493,15.216643402927,"PRAD","Tumor"
"TCGA.HC.A6HX.01A",7.28362147864912,14.6980025863325,"PRAD","Tumor"
"TCGA.HC.A6HY.01A",2.89622757885664,15.5917551437936,"PRAD","Tumor"
"TCGA.HC.A76W.01A",4.36767159581124,15.0629315241872,"PRAD","Tumor"
"TCGA.HC.A76X.01A",3.06743220948552,14.5738779150504,"PRAD","Tumor"
"TCGA.HC.A8CY.01A",3.65063820290337,15.6158681124938,"PRAD","Tumor"
"TCGA.HC.A8D0.01A",2.82602978649974,12.5546943640788,"PRAD","Tumor"
"TCGA.HC.A8D1.01A",3.39025495632187,13.8575242507783,"PRAD","Tumor"
"TCGA.HC.A9TE.01A",5.62340746214023,12.1768463328384,"PRAD","Tumor"
"TCGA.HC.A9TH.01A",4.0573462904158,14.992433871032,"PRAD","Tumor"
"TCGA.HD.7229.01A",8.13013807556615,7.51711818515321,"HNSC","Tumor"
"TCGA.HD.7753.01A",6.54844587271154,4.13677379457763,"HNSC","Tumor"
"TCGA.HD.7754.01A",6.88119963249217,11.1916391378818,"HNSC","Tumor"
"TCGA.HD.7831.01A",3.03511359807046,3.54371858073719,"HNSC","Tumor"
"TCGA.HD.7832.01A",8.61594958738551,2.01874098373703,"HNSC","Tumor"
"TCGA.HD.8224.01A",5.85629105757831,10.3018391086729,"HNSC","Tumor"
"TCGA.HD.8314.01A",4.66539845630434,10.036750575185,"HNSC","Tumor"
"TCGA.HD.8634.01A",6.06568000996262,7.10306745270546,"HNSC","Tumor"
"TCGA.HD.8635.01A",4.9818800459735,7.12359377849582,"HNSC","Tumor"
"TCGA.HD.8635.11A",7.14695045893206,9.88839775207364,"HNSC","Normal"
"TCGA.HD.A4C1.01A",5.64078864662259,2.60117353387707,"HNSC","Tumor"
"TCGA.HD.A633.01A",4.81466320971009,2.88555484197898,"HNSC","Tumor"
"TCGA.HD.A634.01A",1.81262143957709,9.15527109479284,"HNSC","Tumor"
"TCGA.HD.A6HZ.01A",7.07519031415522,7.3606188679792,"HNSC","Tumor"
"TCGA.HD.A6HZ.11A",6.9225071001356,11.0422407662554,"HNSC","Normal"
"TCGA.HD.A6I0.01A",4.9195641452364,2.49531141610209,"HNSC","Tumor"
"TCGA.HD.A6I0.11A",5.42833002027223,5.14394436551295,"HNSC","Normal"
"TCGA.HE.7128.01A",12.7303639903247,4.83615642239169,"KIRP","Tumor"
"TCGA.HE.7129.01A",10.0415085778837,3.53004576460165,"KIRP","Tumor"
"TCGA.HE.7130.01A",3.32953983630148,7.85307246603557,"KIRP","Tumor"
"TCGA.HE.A5NF.01A",12.0775200746834,1.94777835165881,"KIRP","Tumor"
"TCGA.HE.A5NH.01A",11.9275187276718,5.33284754253456,"KIRP","Tumor"
"TCGA.HE.A5NI.01A",11.0590604910246,4.72451385311995,"KIRP","Tumor"
"TCGA.HE.A5NJ.01A",7.9809164239946,8.89453889613974,"KIRP","Tumor"
"TCGA.HE.A5NK.01A",10.4728025143395,2.96661503777171,"KIRP","Tumor"
"TCGA.HE.A5NL.01A",11.6796164453376,6.40109454400254,"KIRP","Tumor"
"TCGA.HF.7131.01A",10.9250351245523,12.0337155030823,"STAD","Tumor"
"TCGA.HF.7132.01A",6.02056628540848,11.7594326163668,"STAD","Tumor"
"TCGA.HF.7133.01A",5.68913921990175,11.3227923146165,"STAD","Tumor"
"TCGA.HF.7134.01A",8.40544052697034,12.460183854419,"STAD","Tumor"
"TCGA.HF.A5NB.01A",2.98454775984777,12.0033033487717,"STAD","Tumor"
"TCGA.HG.A2PA.01A",8.18039156594662,9.97925369092793,"CESC","Tumor"
"TCGA.HI.7168.01A",5.22238340446426,14.9120191916203,"PRAD","Tumor"
"TCGA.HI.7169.01A",2.89007697294606,13.0491814890615,"PRAD","Tumor"
"TCGA.HI.7170.01A",4.76361341017238,14.1508420599443,"PRAD","Tumor"
"TCGA.HI.7171.01A",2.33473987866864,10.1181754108851,"PRAD","Tumor"
"TCGA.HJ.7597.01A",9.27673420035799,12.6300513510279,"STAD","Tumor"
"TCGA.HL.7533.01A",4.37739448939573,6.59214753477262,"HNSC","Tumor"
"TCGA.HM.A3JJ.01A",9.1476297831396,8.91587937883577,"CESC","Tumor"
"TCGA.HM.A3JJ.11A",3.31189541472597,1.73552217729654,"CESC","Normal"
"TCGA.HM.A3JK.01A",5.20548244401675,6.17576609457355,"CESC","Tumor"
"TCGA.HM.A4S6.01A",2.58045907969489,6.66365202754478,"CESC","Tumor"
"TCGA.HM.A6W2.01A",3.67909720669877,7.84747082808241,"CESC","Tumor"
"TCGA.HN.A2NL.01A",2.60067414629458,5.35084373516445,"BRCA","Tumor"
"TCGA.HN.A2OB.01A",1.96321515546968,8.2427453965388,"BRCA","Tumor"
"TCGA.HP.A5MZ.01A",5.10223819393074,10.1044546078944,"LIHC","Tumor"
"TCGA.HP.A5N0.01A",9.35259964472615,8.89240316975994,"LIHC","Tumor"
"TCGA.HQ.A2OE.01A",7.57594004482411,11.2978734809186,"BLCA","Tumor"
"TCGA.HQ.A2OF.01A",11.984425579687,12.114913554572,"BLCA","Tumor"
"TCGA.HQ.A5ND.01A",5.62328454059621,9.02196269177614,"BLCA","Tumor"
"TCGA.HQ.A5NE.01A",7.18109260932593,10.5189088253902,"BLCA","Tumor"
"TCGA.HR.A2OG.06A",1.882877773866,3.35397249900263,"SKCMmets","Tumor"
"TCGA.HR.A2OH.06A",1.58496250072116,4.41582625747291,"SKCMmets","Tumor"
"TCGA.HR.A5NC.01A",2.91601796648529,4.80796278689088,"SKCMprimary","Tumor"
"TCGA.HS.A5N7.01A",4.0287017467505,2.38410508140833,"SARC","Tumor"
"TCGA.HS.A5N8.01A",1.81557542886257,6.91318861950889,"SARC","Tumor"
"TCGA.HS.A5N9.01A",1.58496250072116,1.58496250072116,"SARC","Tumor"
"TCGA.HS.A5NA.01A",1.81007287087332,1.58496250072116,"SARC","Tumor"
"TCGA.HT.7467.01A",2.9021314789532,2.50721110266772,"LGG","Tumor"
"TCGA.HT.7468.01A",1.98728447971906,2.96803543999297,"LGG","Tumor"
"TCGA.HT.7469.01A",3.71106533807301,2.56829969623405,"LGG","Tumor"
"TCGA.HT.7470.01A",2.96667040430712,4.25230968148677,"LGG","Tumor"
"TCGA.HT.7471.01A",2.05817793479155,3.83367948382566,"LGG","Tumor"
"TCGA.HT.7472.01A",2.32429217673674,2.81073099715075,"LGG","Tumor"
"TCGA.HT.7473.01A",2.37795663381011,2.73623684914695,"LGG","Tumor"
"TCGA.HT.7474.01A",3.23152457086024,3.33669756757599,"LGG","Tumor"
"TCGA.HT.7475.01A",1.87192248215,2.21735481368244,"LGG","Tumor"
"TCGA.HT.7476.01A",2.45291166493996,2.99104559308096,"LGG","Tumor"
"TCGA.HT.7477.01B",2.75629744811992,4.17203140072926,"LGG","Tumor"
"TCGA.HT.7478.01A",1.88119473709682,5.09216937399455,"LGG","Tumor"
"TCGA.HT.7479.01A",2.59251683685943,2.59251683685943,"LGG","Tumor"
"TCGA.HT.7480.01A",1.96572888410882,4.24857278531972,"LGG","Tumor"
"TCGA.HT.7481.01A",2.40743433384974,2.99904389779157,"LGG","Tumor"
"TCGA.HT.7482.01A",2.59399907429693,3.35254668073284,"LGG","Tumor"
"TCGA.HT.7483.01A",2.56010351346474,5.62527048937469,"LGG","Tumor"
"TCGA.HT.7485.01A",3.02027105298374,3.36521659887015,"LGG","Tumor"
"TCGA.HT.7601.01A",2.99367436175058,3.97884542842391,"LGG","Tumor"
"TCGA.HT.7602.01A",3.09420228268102,3.09420228268102,"LGG","Tumor"
"TCGA.HT.7603.01A",1.73305058336649,1.73305058336649,"LGG","Tumor"
"TCGA.HT.7604.01A",2.10778828542807,2.49072414660643,"LGG","Tumor"
"TCGA.HT.7605.01A",2.40334953637338,3.63778411029132,"LGG","Tumor"
"TCGA.HT.7606.01A",3.19736218414916,2.08222569912752,"LGG","Tumor"
"TCGA.HT.7607.01A",2.11995371750557,2.88305379218576,"LGG","Tumor"
"TCGA.HT.7608.01A",3.7419954283523,2.43172992108945,"LGG","Tumor"
"TCGA.HT.7609.01A",1.7609022061272,2.1878944047908,"LGG","Tumor"
"TCGA.HT.7610.01A",2.37047120428158,2.92857877620761,"LGG","Tumor"
"TCGA.HT.7611.01A",2.28140152137691,4.3704433048213,"LGG","Tumor"
"TCGA.HT.7616.01A",3.98907541109698,1.80545756146504,"LGG","Tumor"
"TCGA.HT.7620.01A",2.62321136803775,4.87496905626986,"LGG","Tumor"
"TCGA.HT.7676.01A",2.63257068436327,2.72277201823915,"LGG","Tumor"
"TCGA.HT.7677.01A",2.41440618208775,5.08260892690934,"LGG","Tumor"
"TCGA.HT.7680.01A",2.76426121821711,1.91027215382615,"LGG","Tumor"
"TCGA.HT.7681.01A",3.20542379398276,5.39656368305229,"LGG","Tumor"
"TCGA.HT.7684.01A",3.66349263888796,6.26598065478687,"LGG","Tumor"
"TCGA.HT.7686.01A",2.27148543852706,5.51660774090155,"LGG","Tumor"
"TCGA.HT.7687.01A",2.99367436175058,2.63035887205271,"LGG","Tumor"
"TCGA.HT.7688.01A",2.21396933414833,2.21396933414833,"LGG","Tumor"
"TCGA.HT.7689.01A",1.88005855617028,3.01906136509343,"LGG","Tumor"
"TCGA.HT.7690.01A",2.54287709935414,3.59070979539971,"LGG","Tumor"
"TCGA.HT.7691.01A",2.1323136131768,2.1323136131768,"LGG","Tumor"
"TCGA.HT.7692.01A",2.76663756213605,3.73053127423073,"LGG","Tumor"
"TCGA.HT.7693.01A",3.21504174458313,4.73685378096772,"LGG","Tumor"
"TCGA.HT.7694.01A",3.4453824068458,2.31423246870535,"LGG","Tumor"
