"","BLCA","BRCA","COAD","HNSC","KICH","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"Enterobacteriaceae|Hafnia",0.712280701754386,0.264228320346331,0.110975609756098,0.113319238900634,-0.288695652173913,-0.380410315775934,-0.325513196480938,-0.00801920768307323,0.199707773232028,-0.117715078630897,0.0780329548365064,-0.556395995550612,0.167061429142699,0.262563523433089
"Enterobacteriaceae|Klebsiella",0.27719298245614,-0.00741153576038346,0.0292682926829268,-0.114587737843552,-0.2,0.188854588719532,0.163856304985337,0.0146458583433373,-0.0390999415546464,-0.0737742830712303,-0.0736788184068983,0.664516129032258,-0.0178719739149159,0.189158667419537
"Enterobacteriaceae|Proteus",0.210526315789474,-0.561737846727784,0.501045296167248,-0.192248062015504,-0.100869565217391,-0.173548138143932,-0.277859237536657,0.0363505402160864,-0.00368205727644652,0.11968085106383,-0.450439682404166,0.11412680756396,-0.000645974960780092,0.183512140033879
"Legionellaceae|Legionella",-0.415789473684211,0.233742036887514,-0.195818815331011,-0.311486962649753,-0.362608695652174,-0.238407614637597,-0.219208211143695,0.228235294117647,0.197545295149036,0.323658649398705,0.525143003500384,0.0242491657397108,-0.0249469377710788,0.282891022021457
"Pasteurellaceae|Actinobacillus",0.0719298245614035,0.12706084033654,-0.155749128919861,0.122057787174066,-0.0243478260869565,-0.124027268634639,0.0964076246334311,0.173973589435774,0.0412624196376388,0.00161887141535615,0.345172031076582,0.680978865406007,-0.0301147374573195,0.0163749294184077
"Francisellaceae|Francisella",-0.452631578947368,0.0945781836089337,-0.00644599303135889,0.241014799154334,0.183478260869565,-0.245063991253457,0.185483870967742,-0.0741896758703481,0.0744593804792519,-0.0948196114708603,0.754460855459746,0.418464961067853,-0.104432618659448,0.262563523433089
"Vibrionaceae|Grimontia",0.415789473684211,0.091542032595982,-0.256620209059233,0.169415081042988,-0.202608695652174,-0.082577657727185,-0.00843108504398827,-0.145354141656663,0.0950905902980713,0.167668825161887,0.400153675403398,0.511902113459399,-0.0390968654834046,0.167701863354037
"Xanthomonadaceae|Lysobacter",0.043859649122807,-0.303182553753599,0.17020905923345,-0.17307963354475,0.149565217391304,0.213872274744357,-0.209310850439883,0.134501800720288,-0.189713617767388,0.0106382978723404,-0.213608810723128,-0.361512791991101,0.207419483835246,0.162055335968379
"Brachyspiraceae|Brachyspira",-0.249122807017544,0.0725182589888024,-0.394599303135889,-0.11261451726568,-0.205217391304348,-0.334490964049135,0.179985337243402,0.17109243697479,-0.160023378141438,-0.0503006475485661,0.0722274395970289,-0.342825361512792,0.0613060998492725,-0.0412196499153021
"Spirochaetaceae|Sphaerochaeta",0.217543859649123,-0.0295047332683279,-0.260627177700348,-0.0556730091613813,-0.0730434782608696,-0.174062640684288,0.134530791788856,-0.148235294117647,0.084979544126242,-0.0455596669750231,-0.0995475113122172,-0.645383759733037,0.0362668799409394,0.0694522868435912
"Mycoplasmataceae|Ureaplasma",0.292982456140351,0.339242045921121,0.147560975609756,-0.0286116983791402,0.371304347826087,0.285291658627565,-0.0520527859237537,-0.0587274909963986,0.106428988895383,0.00682238667900092,0.0834115939554341,0.644938820912125,-0.0748408133132363,0.0446075663466968
"Petrotogales|Marinitoga",0.398245614035088,0.372672979951403,0.159756097560976,0.609161381254404,-0.0417391304347826,-0.136921988552318,0.236436950146628,-0.199903961584634,-0.0822326125073057,0.0224329324699352,0.127123708699735,0.298776418242492,-0.0153495954966317,0.0626764539808018
"Fervidobacteriaceae|Fervidobacterium",-0.135087719298246,-0.063143622847442,0.161672473867596,0.0679351656095842,0.247826086956522,-0.306418419190945,-0.141862170087977,0.00100840336134454,-0.0613091759205143,-0.179116558741906,-0.251088534107402,0.671635150166852,0.271586329939401,-0.0107284020327499
"Opitutaceae|Diplosphaera",0.464912280701754,0.0301785092465445,0.444947735191638,0.0428470754052149,0.423478260869565,0.162582802752589,0.0986070381231672,0.0698679471788715,-0.145762711864407,0.0751618871415356,-0.179117220182703,-0.344605116796441,0.139807437940263,0.157538114059853
